size	max_diss	av_diss	diameter	separation	medoid	medoid_i
32	3.1335594868218015	2.137607811305799	3.565172462939929	1.9324672350716896	goedkoop.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall	1
28	2.9621993451875777	1.7612806521330975	3.418543815433788	1.9324672350716896	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	2
22	2.9512282005145	2.255300531616569	3.785059287193123	1.5834607519293171	goedkoop.bound5-5all.PPMIno.LENGTHFOC.SOCPOSall	3
24	2.849204624135929	2.1549226685313605	3.5539597992817464	1.5399098025080622	goedkoop.bound10-10all.PPMIweight.LENGTHFOC.SOCPOSall	4
22	3.2189562829172886	2.423445552504364	3.93246277388993	1.5399098025080622	goedkoop.nobound10-10lex.PPMIno.LENGTHFOC.SOCPOSall	5
28	2.797854289617185	2.056287457316073	3.488420812496043	1.7904708163322265	goedkoop.bound5-5lex.PPMIselection.LENGTHFOC.SOCPOSall	6
24	2.7242182028121613	1.9798340763194169	3.4510988163368563	1.781361531846313	goedkoop.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	7
24	2.2901116898784504	1.690587330192945	2.835438485197415	1.781361531846313	goedkoop.bound3-3lex.PPMIselection.LENGTHFOC.SOCPOSall	8
