_model	model.x	model.y	LEMMAPATH	LEMMAREL	bound	foc_base	foc_context_words	foc_pmi	foc_pos	foc_win	soc_length	soc_pos	tokens	pam_cluster	medoid
goedkoop.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav	-0.9175458331665948	-0.2816827843800931	LEMMAPATHweight	NA	NA	LEMMAPATH	468	selection	NA	NA	FOC	nav	292	1	goedkoop.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSall	-1.178375534242872	0.35534459386742145	LEMMAPATHweight	NA	NA	LEMMAPATH	468	weight	NA	NA	5000	all	292	1	goedkoop.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.LEMMAPATHweight.PPMIweight.LENGTH5000.SOCPOSnav	-1.2170171715629017	0.3797762661886828	LEMMAPATHweight	NA	NA	LEMMAPATH	468	weight	NA	NA	5000	nav	292	1	goedkoop.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSall	-1.1069393874648328	0.6060395965293233	LEMMAPATHweight	NA	NA	LEMMAPATH	468	weight	NA	NA	FOC	all	292	1	goedkoop.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.LEMMAPATHweight.PPMIweight.LENGTHFOC.SOCPOSnav	-1.1299288438832698	0.6542111143802374	LEMMAPATHweight	NA	NA	LEMMAPATH	468	weight	NA	NA	FOC	nav	292	1	goedkoop.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall
goedkoop.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall	-0.3833403188406446	0.34405726569463146	NA	LEMMAREL1	NA	LEMMAREL	165	no	NA	NA	5000	all	216	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav	-0.38664244377540774	0.3568037221485332	NA	LEMMAREL1	NA	LEMMAREL	165	no	NA	NA	5000	nav	216	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall	-0.5151597593715078	0.7020231508722314	NA	LEMMAREL1	NA	LEMMAREL	165	no	NA	NA	FOC	all	216	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav	-0.5354831173617274	0.7575970033596175	NA	LEMMAREL1	NA	LEMMAREL	165	no	NA	NA	FOC	nav	216	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall	-0.1853418620029468	0.19455871164510405	NA	LEMMAREL1	NA	LEMMAREL	150	selection	NA	NA	5000	all	200	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	-0.1912238397605453	0.210295509478931	NA	LEMMAREL1	NA	LEMMAREL	150	selection	NA	NA	5000	nav	200	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall	-0.277805508695384	0.39879096673803777	NA	LEMMAREL1	NA	LEMMAREL	150	selection	NA	NA	FOC	all	200	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav	-0.2880093209315351	0.4205153992016244	NA	LEMMAREL1	NA	LEMMAREL	150	selection	NA	NA	FOC	nav	200	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall	-0.19467245205464423	0.2318558931208807	NA	LEMMAREL1	NA	LEMMAREL	150	weight	NA	NA	5000	all	200	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav	-0.194702848545093	0.24409481370435757	NA	LEMMAREL1	NA	LEMMAREL	150	weight	NA	NA	5000	nav	200	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall	-0.28854593962010816	0.45052710130310575	NA	LEMMAREL1	NA	LEMMAREL	150	weight	NA	NA	FOC	all	200	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav	-0.297920436404719	0.4795531667808487	NA	LEMMAREL1	NA	LEMMAREL	150	weight	NA	NA	FOC	nav	200	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall	-0.8800389597348824	1.0000345071940129	NA	LEMMAREL2	NA	LEMMAREL	239	no	NA	NA	5000	all	250	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav	-0.8498620263655555	0.9730488323736516	NA	LEMMAREL2	NA	LEMMAREL	239	no	NA	NA	5000	nav	250	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
goedkoop.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall	-0.8367963023184478	1.125366852847008	NA	LEMMAREL2	NA	LEMMAREL	239	no	NA	NA	FOC	all	250	2	goedkoop.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav
