size	max_diss	av_diss	diameter	separation	medoid	medoid_i
17	2.9988087344649905	2.000887837722002	3.551823351870496	1.425182190803299	harden.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall	1
18	2.9069844236709965	1.9126405641273247	3.237254741154997	0.8504124295057777	harden.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav	2
25	2.878061540203766	1.939415463837247	3.5764743676102504	0.8504124295057777	harden.LEMMAPATH3.PPMIweight.LENGTH5000.SOCPOSall	3
16	3.1341494244486223	2.395618011644099	3.555575248478272	2.0815509493411497	harden.nobound10-10all.PPMIno.LENGTHFOC.SOCPOSnav	4
44	3.251912186033452	2.388895395576229	3.6966639206130183	1.7419410975455474	harden.bound5-5all.PPMIselection.LENGTHFOC.SOCPOSall	5
36	3.064430238541199	2.2649236242320967	3.6515475866931015	1.7419410975455474	harden.bound10-10lex.PPMIweight.LENGTH5000.SOCPOSnav	6
25	3.028403104503816	2.143749899136143	3.4971441624993966	0.9845675455631164	harden.bound3-3all.PPMIselection.LENGTHFOC.SOCPOSall	7
23	2.9503934686983126	1.890690563866986	3.334586926651683	0.9845675455631164	harden.nobound3-3lex.PPMIselection.LENGTH5000.SOCPOSnav	8
