_model	LEMMAPATH	LEMMAREL	base	foc_base	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_minimum_features	foc_ppmi	model.x	model.y	soc_length	soc_length_num	soc_soc_pos	soc_soc_win	stress	tokens	type
schaal.BOWbound5lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	412	lex	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	301	schaal
schaal.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	412	lex	5_5	1	weight	NA	NA	FOC	330	nav	4_4	NA	301	schaal
schaal.BOWbound5lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	412	lex	5_5	1	weight	NA	NA	FOC	412	all	4_4	NA	301	schaal
schaal.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	412	lex	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	301	schaal
schaal.BOWbound5lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	412	lex	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	301	schaal
schaal.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	412	lex	5_5	1	selection	NA	NA	FOC	330	nav	4_4	NA	301	schaal
schaal.BOWbound5lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	412	lex	5_5	1	selection	NA	NA	FOC	412	all	4_4	NA	301	schaal
schaal.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	673	lex	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	314	schaal
schaal.BOWbound5lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	673	lex	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	314	schaal
schaal.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	673	lex	5_5	1	no	NA	NA	FOC	540	nav	4_4	NA	314	schaal
schaal.BOWbound5lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	673	lex	5_5	1	no	NA	NA	FOC	673	all	4_4	NA	314	schaal
schaal.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	522	all	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	318	schaal
schaal.BOWbound5all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	522	all	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	318	schaal
schaal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	522	all	5_5	1	weight	NA	NA	FOC	330	nav	4_4	NA	318	schaal
schaal.BOWbound5all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	522	all	5_5	1	weight	NA	NA	FOC	522	all	4_4	NA	318	schaal
schaal.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	522	all	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	318	schaal
schaal.BOWbound5all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	522	all	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	318	schaal
schaal.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	522	all	5_5	1	selection	NA	NA	FOC	330	nav	4_4	NA	318	schaal
schaal.BOWbound5all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	522	all	5_5	1	selection	NA	NA	FOC	522	all	4_4	NA	318	schaal
schaal.BOWbound5all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	889	all	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	318	schaal
schaal.BOWbound5all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	889	all	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	318	schaal
schaal.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	889	all	5_5	1	no	NA	NA	FOC	540	nav	4_4	NA	318	schaal
schaal.BOWbound5all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	889	all	5_5	1	no	NA	NA	FOC	889	all	4_4	NA	318	schaal
schaal.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	287	lex	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	280	schaal
schaal.BOWbound3lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	287	lex	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	280	schaal
schaal.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	287	lex	3_3	1	weight	NA	NA	FOC	233	nav	4_4	NA	280	schaal
schaal.BOWbound3lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	287	lex	3_3	1	weight	NA	NA	FOC	287	all	4_4	NA	280	schaal
schaal.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	287	lex	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	280	schaal
schaal.BOWbound3lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	287	lex	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	280	schaal
schaal.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	287	lex	3_3	1	selection	NA	NA	FOC	233	nav	4_4	NA	280	schaal
schaal.BOWbound3lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	287	lex	3_3	1	selection	NA	NA	FOC	287	all	4_4	NA	280	schaal
schaal.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	407	lex	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	296	schaal
schaal.BOWbound3lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	407	lex	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	296	schaal
schaal.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	407	lex	3_3	1	no	NA	NA	FOC	329	nav	4_4	NA	296	schaal
schaal.BOWbound3lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	407	lex	3_3	1	no	NA	NA	FOC	407	all	4_4	NA	296	schaal
schaal.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	353	all	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	317	schaal
schaal.BOWbound3all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	353	all	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	317	schaal
schaal.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	353	all	3_3	1	weight	NA	NA	FOC	233	nav	4_4	NA	317	schaal
schaal.BOWbound3all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	353	all	3_3	1	weight	NA	NA	FOC	353	all	4_4	NA	317	schaal
schaal.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	353	all	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	317	schaal
schaal.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	353	all	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	317	schaal
schaal.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	353	all	3_3	1	selection	NA	NA	FOC	233	nav	4_4	NA	317	schaal
schaal.BOWbound3all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	353	all	3_3	1	selection	NA	NA	FOC	353	all	4_4	NA	317	schaal
schaal.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	bound	538	all	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	317	schaal
schaal.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	bound	538	all	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	317	schaal
schaal.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	bound	538	all	3_3	1	no	NA	NA	FOC	329	nav	4_4	NA	317	schaal
schaal.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	bound	538	all	3_3	1	no	NA	NA	FOC	538	all	4_4	NA	317	schaal
schaal.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	640	lex	10_10	1	weight	NA	NA	5000	5000	nav	4_4	NA	315	schaal
schaal.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	640	lex	10_10	1	weight	NA	NA	5000	5000	all	4_4	NA	315	schaal
schaal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	640	lex	10_10	1	weight	NA	NA	FOC	506	nav	4_4	NA	315	schaal
schaal.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	640	lex	10_10	1	weight	NA	NA	FOC	640	all	4_4	NA	315	schaal
schaal.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	640	lex	10_10	1	selection	NA	NA	5000	5000	nav	4_4	NA	315	schaal
schaal.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	640	lex	10_10	1	selection	NA	NA	5000	5000	all	4_4	NA	315	schaal
schaal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	640	lex	10_10	1	selection	NA	NA	FOC	506	nav	4_4	NA	315	schaal
schaal.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	640	lex	10_10	1	selection	NA	NA	FOC	640	all	4_4	NA	315	schaal
schaal.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	1410	lex	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	318	schaal
schaal.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	1410	lex	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	318	schaal
schaal.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	1410	lex	10_10	1	no	NA	NA	FOC	1092	nav	4_4	NA	318	schaal
schaal.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	1410	lex	10_10	1	no	NA	NA	FOC	1410	all	4_4	NA	318	schaal
schaal.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	809	all	10_10	1	weight	NA	NA	5000	5000	nav	4_4	NA	318	schaal
schaal.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	809	all	10_10	1	weight	NA	NA	5000	5000	all	4_4	NA	318	schaal
schaal.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	809	all	10_10	1	weight	NA	NA	FOC	506	nav	4_4	NA	318	schaal
schaal.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	809	all	10_10	1	weight	NA	NA	FOC	809	all	4_4	NA	318	schaal
schaal.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	809	all	10_10	1	selection	NA	NA	5000	5000	nav	4_4	NA	318	schaal
schaal.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	809	all	10_10	1	selection	NA	NA	5000	5000	all	4_4	NA	318	schaal
schaal.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	809	all	10_10	1	selection	NA	NA	FOC	506	nav	4_4	NA	318	schaal
schaal.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	809	all	10_10	1	selection	NA	NA	FOC	809	all	4_4	NA	318	schaal
schaal.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	1858	all	10_10	1	no	NA	NA	5000	5000	nav	4_4	NA	318	schaal
schaal.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	1858	all	10_10	1	no	NA	NA	5000	5000	all	4_4	NA	318	schaal
schaal.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	1858	all	10_10	1	no	NA	NA	FOC	1092	nav	4_4	NA	318	schaal
schaal.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	1858	all	10_10	1	no	NA	NA	FOC	1858	all	4_4	NA	318	schaal
schaal.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	440	lex	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	305	schaal
schaal.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	440	lex	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	305	schaal
schaal.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	440	lex	5_5	1	weight	NA	NA	FOC	352	nav	4_4	NA	305	schaal
schaal.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	440	lex	5_5	1	weight	NA	NA	FOC	440	all	4_4	NA	305	schaal
schaal.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	440	lex	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	305	schaal
schaal.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	440	lex	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	305	schaal
schaal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	440	lex	5_5	1	selection	NA	NA	FOC	352	nav	4_4	NA	305	schaal
schaal.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	440	lex	5_5	1	selection	NA	NA	FOC	440	all	4_4	NA	305	schaal
schaal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	736	lex	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	316	schaal
schaal.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	736	lex	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	316	schaal
schaal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	736	lex	5_5	1	no	NA	NA	FOC	590	nav	4_4	NA	316	schaal
schaal.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	736	lex	5_5	1	no	NA	NA	FOC	736	all	4_4	NA	316	schaal
schaal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	557	all	5_5	1	weight	NA	NA	5000	5000	nav	4_4	NA	318	schaal
schaal.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	557	all	5_5	1	weight	NA	NA	5000	5000	all	4_4	NA	318	schaal
schaal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	557	all	5_5	1	weight	NA	NA	FOC	352	nav	4_4	NA	318	schaal
schaal.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	557	all	5_5	1	weight	NA	NA	FOC	557	all	4_4	NA	318	schaal
schaal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	557	all	5_5	1	selection	NA	NA	5000	5000	nav	4_4	NA	318	schaal
schaal.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	557	all	5_5	1	selection	NA	NA	5000	5000	all	4_4	NA	318	schaal
schaal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	557	all	5_5	1	selection	NA	NA	FOC	352	nav	4_4	NA	318	schaal
schaal.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	557	all	5_5	1	selection	NA	NA	FOC	557	all	4_4	NA	318	schaal
schaal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	976	all	5_5	1	no	NA	NA	5000	5000	nav	4_4	NA	318	schaal
schaal.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	976	all	5_5	1	no	NA	NA	5000	5000	all	4_4	NA	318	schaal
schaal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	976	all	5_5	1	no	NA	NA	FOC	590	nav	4_4	NA	318	schaal
schaal.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	976	all	5_5	1	no	NA	NA	FOC	976	all	4_4	NA	318	schaal
schaal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	296	lex	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	282	schaal
schaal.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	296	lex	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	282	schaal
schaal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	296	lex	3_3	1	weight	NA	NA	FOC	241	nav	4_4	NA	282	schaal
schaal.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	296	lex	3_3	1	weight	NA	NA	FOC	296	all	4_4	NA	282	schaal
schaal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	296	lex	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	282	schaal
schaal.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	296	lex	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	282	schaal
schaal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	296	lex	3_3	1	selection	NA	NA	FOC	241	nav	4_4	NA	282	schaal
schaal.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	296	lex	3_3	1	selection	NA	NA	FOC	296	all	4_4	NA	282	schaal
schaal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	424	lex	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	296	schaal
schaal.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	424	lex	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	296	schaal
schaal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	424	lex	3_3	1	no	NA	NA	FOC	342	nav	4_4	NA	296	schaal
schaal.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	424	lex	3_3	1	no	NA	NA	FOC	424	all	4_4	NA	296	schaal
schaal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	366	all	3_3	1	weight	NA	NA	5000	5000	nav	4_4	NA	317	schaal
schaal.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	366	all	3_3	1	weight	NA	NA	5000	5000	all	4_4	NA	317	schaal
schaal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	366	all	3_3	1	weight	NA	NA	FOC	241	nav	4_4	NA	317	schaal
schaal.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	366	all	3_3	1	weight	NA	NA	FOC	366	all	4_4	NA	317	schaal
schaal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	366	all	3_3	1	selection	NA	NA	5000	5000	nav	4_4	NA	317	schaal
schaal.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	366	all	3_3	1	selection	NA	NA	5000	5000	all	4_4	NA	317	schaal
schaal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	366	all	3_3	1	selection	NA	NA	FOC	241	nav	4_4	NA	317	schaal
schaal.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	366	all	3_3	1	selection	NA	NA	FOC	366	all	4_4	NA	317	schaal
schaal.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	NA	NA	BOW	NA	nobound	566	all	3_3	1	no	NA	NA	5000	5000	nav	4_4	NA	318	schaal
schaal.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	NA	NA	BOW	NA	nobound	566	all	3_3	1	no	NA	NA	5000	5000	all	4_4	NA	318	schaal
schaal.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	NA	NA	BOW	NA	nobound	566	all	3_3	1	no	NA	NA	FOC	342	nav	4_4	NA	318	schaal
schaal.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	NA	NA	BOW	NA	nobound	566	all	3_3	1	no	NA	NA	FOC	566	all	4_4	NA	318	schaal
schaal.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav	selection2	NA	dependency	NA	bound	263	NA	NA	1	weight	NA	NA	5000	5000	nav	4_4	NA	316	schaal
schaal.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall	selection2	NA	dependency	NA	bound	263	NA	NA	1	weight	NA	NA	5000	5000	all	4_4	NA	316	schaal
