cw	pmi_4	raw_4	pmi_10	raw_10	freq
!!/punct			1.8116931	1	912
!/name	-0.346953	1.0	-0.15198307	3	19257
!/punct	2.06658	81.0	1.5552299	120	142029
"""/punct"	1.0271885	987.0	0.6847697	1741	4844510
%/noun	2.8627436	1.0	1.9676619	1	789
&/name	-1.3596724	1.0	-1.5687426	2	52896
&/num			2.4007747	1	496
&/punct			-0.3721016	1	8058
'/punct	0.81410563	450.0	0.61403376	914	2720890
'60/num			1.5577393	1	1143
'93/noun			2.1040788	1	662
'drugs'_hulpverlening/noun			7.4939113	1	3
's/adv			-1.745703	2	62265
't/adj			2.722803	1	358
't/name	-0.28141576	1.0	-1.1843344	1	17963
(/punct	-1.1168009	66.0	-0.9696092	187	2759129
)/punct	-0.89060193	81.0	-0.95497626	188	2758869
)/tag	1.2373171	1.0	1.4291835	3	3950
*/name			0.90303814	1	2286
*/tag	-1.4408088	2.0	-1.0473652	7	117193
++++/num			6.315256	1	13
,/name	-0.61447173	1.0	0.67669284	9	24958
,/punct	0.32011452	1847.0	0.1764038	3974	18092245
"-""Vuile/name"	9.508322	1.0	8.592524	1	1
--/punct	-0.3349261	4.0	-0.40184876	9	75440
--In/noun			4.9418654	1	39
-/punct	0.09846051	86.0	-0.100820094	174	1059446
-Voorpagina/noun	4.9570804	1.0	4.044453	1	95
-da's/noun	8.815175	1.0	7.8993764	1	2
-een/noun			2.495686	1	447
-rechts/noun			6.8520575	1	6
-ze/noun			4.7617106	1	47
.../punct	1.1115845	23.0	0.83215576	43	103573
../punct			1.1342798	3	5416
./punct	0.5424244	3537.0	0.22671783	6415	28225482
//name			-0.800105	1	13088
//punct	1.4409405	14.0	1.2091796	27	45910
0,7/num			0.8646141	1	2306
0-0_stand/noun			5.4570293	1	23
0-2-0-8-4/name			8.592524	1	1
033-4226555/num	8.40971	1.0	7.4939113	1	3
056-64.40.23/num	9.508322	1.0	8.592524	1	1
08.10/num			6.107617	1	13
1./num			-2.152737	1	46650
1/name	-1.4211287	1.0	-1.6215119	2	56531
1/num			-3.0674415	1	118827
10/noun			-1.3579143	1	21393
10/num			-1.7132896	3	91258
10/tag			5.402047	1	25
11-jarige/adj			1.9912256	1	754
11.10/num	4.1278486	1.0	3.2214205	1	226
11.11.11/num			1.9642178	1	795
11/9/num			3.3100817	1	202
11/noun	-0.99947125	1.0	0.7368627	14	36830
12/num	-1.4435409	1.0	-1.6567409	2	57411
120/num			-0.84873396	1	12795
127/num			1.2438074	1	1573
13-jarige/adj	2.3391645	1.0	1.4362301	1	1328
13/noun			-0.6345116	2	20739
