pmi10	raw_co10_x	pmi4	raw_co10_y	raw_freq	cw
-0.5693823	1			43848	Antwerps/adj
7.722077	5	7.023707	1.0	54	Apolo/name
1.200551	2	1.4136702	1.0	14737	Arafat/name
3.98986	1			449	Arazi/name
8.294938	1			6	Archiefstuk/name
0.7670634	1			11441	Argentinië/name
2.8482726	1			1408	Arnaud/name
2.409459	1			2222	Arnhems/adj
4.1544523	1			388	Ash/name
7.6400123	1			12	Aslachanov/name
5.169275	1	6.0689144	1.0	141	Aspeslagh/name
4.8302445	1	5.737465	1.0	195	Assez/name
1.7742801	3			12501	Athene/name
1.6267945	1			4792	Atlanta/name
2.6231337	1			1791	Atletico/name
5.2749195	1			125	Aurélie/name
2.694104	4	2.91335	2.0	6538	Aus/name
1.9480743	1	2.853173	1.0	3487	Australian/name
2.443626	6	2.2465978	2.0	12935	Australisch/adj
2.409795	8	2.3347554	3.0	17632	Australië/name
1.331614	1			6457	Australiër/noun
6.3780155	1			42	Australiërs/name
9.39355	1	10.310241	1.0	2	Ayane/name
4.353842	1			317	Ayrton/name
5.91385	1	6.8251624	1.0	66	Azmi/name
9.39355	1			2	Aërodynamisch/det
4.08244	1	4.994575	1.0	409	B./tag
4.983787	2	5.1948705	1.0	335	BEL/name
7.207499	1			20	BEZIG/name
8.155176	1	9.005293	1.0	9	BRAZILIE/name
3.9578652	1			515	BW/name
3.8314273	1			529	B_ploeg/noun
7.934935	1			9	B_woord/noun
2.508194	1			1993	Bad/name
4.864991	1	5.777642	1.0	186	Bah/name
3.99031	2	4.201827	1.0	910	Bailey/name
8.700403	1	9.617094	1.0	4	Baitman/name
4.48698	2			546	Baldato/name
2.1375089	2	2.3512273	1.0	5758	Balkan/name
0.67827296	1	1.5805105	1.0	12556	Balkenende/name
9.39355	1			2	Banchelli/name
0.82447416	2	1.0360461	1.0	21572	Barcelona/name
5.555174	1			95	Bare/name
1.6372373	1			4753	Barend/name
5.107897	1			149	Barmasai/name
7.900646	2	8.806164	2.0	20	Barmasai/noun
5.687937	1	6.589076	1.0	83	Barnevik/name
10.086698	1			1	Barrichello_effect/noun
-0.7067779	1	0.19589524	1.0	50275	Bart/name
3.9392982	1			478	Bartman/name
2.0941246	1	2.9992316	1.0	3020	Basten/name
10.086698	1			1	Batovsky/name
3.4115996	2	4.319167	2.0	1612	Bauer/name
2.5317867	1			1945	Beck/name
3.2590683	1			949	Becue/name
9.39355	5	9.39395	2.0	10	Bedard/name
4.2098026	1	5.1038337	1.0	372	Beerbaum/name
7.412549	1	8.32924	1.0	15	Beheyt/noun
1.9693701	2			6902	Bel/name
1.1241802	5	1.1119007	2.0	40188	Belg/noun
-1.734041	1			139420	Belgisch/adj
-0.47790506	3	0.022223853	2.0	118651	België/name
5.08881	2			300	Bellini/name
1.7451293	4	1.9585419	2.0	17129	Ben/name
4.658559	2			464	Bengaals/adj
0.24648261	1	1.1524317	1.0	19128	Berlijn/name
0.8681608	1			10408	Bernard/name
4.031085	1	4.939022	1.0	433	Bernardo/name
3.2568498	1	4.154322	1.0	957	Beursplein/name
5.2388425	3	5.052095	1.0	385	Beus/name
2.2639723	1	3.1708286	1.0	2534	Beweging/name
5.7467957	3			231	Biagio/name
8.988085	1			3	Biago/name
8.337498	1	9.211629	1.0	6	Bichara/name
0.6463532	1			12932	Big/name
1.9001774	1			3650	Bijlmer/name
0.94438976	1			9515	Bin/name
0.90155697	2			19849	Binnenlandse/name
5.3860655	3	5.1892576	1.0	336	Biscayne/name
4.835035	3	5.33956	2.0	580	Blaauw/name
0.34271285	1			17399	Blair/name
2.723735	1			1612	Blankert/name
2.2967875	1			2469	Block/name
5.3487463	1			118	Blonk/name
7.1501846	1			19	Boatrace/name
3.596885	1			670	Boavista/name
3.532693	1			716	Bode/name
3.252517	3	3.058719	1.0	2841	Boedapest/name
6.149007	1	7.0521445	1.0	52	Boerin/name
5.8065653	1			73	Bokaal/name
4.5229435	1			269	Boldon/name
6.8798943	1			25	Boldon/noun
1.5522343	1			5214	Bolkestein/name
3.659481	2			1258	Bomans/name
2.3440135	1			2476	Bomhoff/name
6.0168166	1			59	Bondarenko/name
6.0125556	1			60	Bontempi/name
4.6571326	1	5.561512	1.0	234	Bontje/name
4.5949745	2			492	Bortolami/name
1.854028	4	2.4736903	3.0	15326	Bos/name
0.28110948	1			18576	Bosch/name
3.3144755	1	4.2238927	1.0	884	Bosniër/noun
1.610295	1			4908	Bouterse/name
6.758071	1			29	Bowe/name
6.59019	1			33	Bra/Petrobras/name
3.0891473	1	3.9989603	1.0	1110	Braak/name
1.2558548	1			7323	Brabant/name
1.3094813	1			6646	Brabants/adj
5.443269	1			106	Bradbury/name
1.6359433	2	2.5377648	2.0	9655	Braziliaans/adj
2.1524134	5	2.1416838	2.0	14276	Brazilië/name
1.0048953	1			9174	Bree/name
1.9719689	1			3425	Brigitte/name
1.4313	1	2.337689	1.0	5851	Brink/name
1.2480949	3	1.0566437	1.0	21127	Brit/noun
-0.23589669	3	-0.43225506	1.0	94154	Brits/adj
4.6547236	1	5.5625954	1.0	232	Brittannië/name
7.2187986	1	8.127003	1.0	21	Broers/det
3.3559778	1	4.259476	1.0	895	Broers/name
2.0547597	1			3143	Brouwer/name
1.3210907	1			6509	Brown/name
1.8017769	1	2.7088077	1.0	4052	Bruce/name
8.988085	1	9.904776	1.0	3	Bruggemans/noun
2.522459	1			1957	Bruggink/name
5.7338424	1			79	Brugse/noun
5.4641786	1	6.3759675	1.0	103	Bruijstens/name
6.0357823	1			59	Brun/name
0.95936924	1			9414	Bruno/name
-0.55743134	3	0.32321414	3.0	132165	Brussel/name
-0.15928696	1			28590	Buitenlandse/name
2.2035527	1	3.1052558	1.0	2736	Bulgaars/adj
8.700403	1			4	Buraas/noun
2.5276592	1			1953	Burg/name
3.041226	1	3.950127	1.0	1163	Burns/name
5.004672	1			167	Burny/name
6.6855	1	7.602191	1.0	30	Buschschulte/name
-0.6786679	1	0.22828323	1.0	48326	Bush/name
0.42879725	1			15903	C./name
4.179294	1			369	C./tag
5.006536	1	5.903522	1.0	165	CAO_overleg/noun
1.0242579	3	1.5232165	2.0	26499	CDA/name
2.7404292	1			1595	CDA_kamer_lid/noun
4.0071077	1			445	CFK/name
5.584668	1			93	Caimin/name
3.482415	2			1500	Calgary/name
1.3094041	1	2.2170653	1.0	6585	Californië/name
3.450248	3	3.2632675	1.0	2304	Can/name
1.700631	3			13415	Canada/name
2.297859	4	1.8155109	1.0	9917	Canadees/adj
3.8110726	6	4.025718	3.0	3243	Canadees/noun
4.8769383	1			189	Canale/name
3.3468285	1			858	Cape/name
5.0840945	1			151	Capitals/name
2.2310367	1			2648	Carla/name
1.551684	1	2.4596262	1.0	5180	Carlo/name
2.8460836	1			1413	Carolina/name
4.1604385	1	5.0708117	1.0	379	Carpenter/name
4.3673697	1			315	Carta/name
3.5951397	1			671	Cave/name
4.8804955	1			184	Cerezo/name
3.2643912	1			941	Cerfontaine/name
3.4038372	1	4.3109946	1.0	814	Chambers/name
0.19978659	1			20053	Champions/name
0.5130969	1			14675	Charles/name
4.9559116	1	5.864653	1.0	173	Chin/name
2.9655259	1			1262	China/det
0.77884936	3	0.58591765	1.0	33907	China/name
-0.10411518	1			27261	Chinees/adj
1.5860454	2	1.8008156	1.0	10004	Chinees/noun
4.363766	1	5.274101	1.0	309	Chiracs/det
6.1393075	1	7.0521445	1.0	52	Chn/noun
2.8121486	1			1479	Christie/name
4.7554293	1			211	Cipo/name
2.7164826	2	3.6195154	2.0	3270	Cipollini/name
1.0572257	2	1.2691704	1.0	17019	City/name
5.5896697	1	6.4884167	1.0	92	Civic/noun
0.32016432	1	1.2259815	1.0	17844	Clinton/name
1.8385609	2			7886	Co/name
10.086698	1	11.003388	1.0	1	Collega_denker/noun
1.3938633	1	2.2979743	1.0	6111	College/name
2.0775006	1			3144	Colombiaans/adj
1.8325719	2			7873	Comité/name
3.3500865	1	4.2593293	1.0	852	Communistische/name
1.84717	1	2.7514637	1.0	3860	Company/name
4.7728515	5	4.072283	1.0	1032	Conte/name
4.4188876	1			294	Coppieters/name
6.743836	3	7.6520233	3.0	87	Corinna/name
6.6855	1	7.602191	1.0	30	Corley/name
3.9922252	1	4.888877	1.0	470	Coronel/name
8.294938	1			6	Coulthard/det
