cw	pmi_4	raw_4	pmi_10	raw_10	freq
!/punct	-0.33083737	2.0	-1.2353902	2	142029
"""/punct"	-0.5562636	55.0	-0.645407	125	4844510
'/punct	-0.38033938	37.0	-0.24611199	105	2720890
's/adv	0.46899953	2.0	0.25116864	4	62265
's/det			0.59511685	1	11206
(/punct	-1.5176643	12.0	-0.94574964	52	2759129
)/punct	-1.4162171	13.0	-0.86234206	56	2758869
*/tag	-0.13692412	2.0	-0.080112986	5	117193
,/punct	-0.19020854	301.0	-0.21572642	729	18092245
--/punct	-0.41733578	1.0	-0.6022017	2	75440
-/punct	-0.56709546	12.0	-0.31856477	38	1059446
-90/num			4.902759	1	149
-ismen/noun			6.5169554	1	30
.../punct	-0.026877781	2.0	-0.23902555	4	103573
./punct	0.31776163	767.0	0.10617974	1544	28225482
//name	1.3710324	1.0	0.5036195	1	13088
//punct	1.2043802	3.0	0.31567955	3	45910
0,5/num			1.7722901	1	3424
0-0/num	2.428545	1.0	1.5224289	1	4405
00.10/name			7.1330786	1	17
1,3/num			1.2530832	1	5767
1-0/num			-0.452289	1	31566
1-1/num			0.54623276	1	11643
1./num			-0.84901243	1	46650
1.08.17/num			8.797636	1	3
1/name			-0.31778747	2	56531
1/noun			-1.2253792	1	69141
1/num			-1.763717	1	118827
10./num	1.2951908	1.0	0.38569573	1	13608
10/num			-0.8150303	2	91258
100.000/num			0.6202604	1	10904
100/num			-0.070811495	2	43355
11-7/noun			4.3834243	1	250
11./num	1.8939246	1.0	0.9792458	1	7470
11/noun	0.3044134	1.0	0.094677	2	36830
110/num			1.1943362	1	6110
12/noun			0.0838484	1	18653
12/num			-1.0461637	1	57411
13-jarige/adj			2.7399545	1	1328
13/name			1.3420867	1	5263
14/noun			-0.20662092	1	24865
14/num			-0.8688036	1	48120
15.05/noun			5.687088	1	72
15/num	-0.29137743	1.0	-0.09869753	3	66844
16.02/num			4.8654833	1	171
16/num			-0.6905901	1	40303
1600/num			2.7781508	1	1259
17-jarige/adj	2.5835292	1.0	1.6812552	1	3798
18/num	0.09874771	1.0	0.2917946	3	45254
186/num	4.266139	1.0	3.3612247	1	700
1881-1973/noun			6.6575694	1	26
19/noun			0.5579368	2	23205
1933/noun	3.2103047	1.0	2.301238	1	2008
1950/noun	2.7261426	1.0	1.8171103	1	3260
1956/noun			1.9292105	1	2919
1966/noun			1.6843716	1	3726
1975/noun			1.2451098	1	5784
1992-'95/num			6.7098956	1	25
1992/noun			0.885585	2	16536
19921997/num			9.896248	1	1
1994/noun			-0.15844652	1	23494
1997/noun			-0.59546906	1	36388
1998/noun	-0.028995462	1.0	-0.93824834	1	51305
1999/noun	-0.11903918	1.0	-0.333499	2	56174
19de/num			1.5790925	1	4147
2-4/num			2.78388	1	1245
2.200/num			3.2493382	1	783
2/name			-0.86785996	1	49039
2/num			-1.7133031	1	111933
20.30/noun			0.8317778	1	8823
20/num	0.6425209	3.0	0.24801157	5	78788
200/num			-0.35603014	1	28826
2000/noun	-0.23018502	1.0	-1.1363535	1	62906
2001/noun			-0.31134528	2	55236
2002/noun	0.6582158	2.0	0.15944697	3	51756
2004/noun			-0.260951	1	26354
2005/noun	1.1463023	1.0	0.24428429	1	15874
2020/noun			2.7459388	1	1298
206/name			3.879969	1	417
208/num			3.2666867	1	772
21.10/name	5.9719644	1.0	5.0967455	1	132
22/noun	1.0026865	1.0	0.10170525	1	18321
22/num			0.4629762	3	38168
220/num			1.8662454	1	3114
23-24_achterstand/noun	10.812206	1.0	9.896248	1	1
23/noun			0.27503395	1	15400
23/num			-0.49972442	1	33360
24-jarige/adj			1.4809659	1	4636
24/num	0.1949394	1.0	-0.7106723	1	41130
25-jarige/adj	2.3174124	1.0	1.4141641	1	4941
25/num	0.34117416	2.0	-0.15823159	3	71011
250/num			0.13693696	1	17628
2500/num			1.9582486	1	2853
26-jarige/adj			1.5798256	1	4198
27-jarige/adj			1.5665298	1	4262
27/noun			0.41785583	1	13389
27/num			-0.2771387	1	26724
28-jarige/adj			1.5679661	1	4252
28/num			-0.29218906	1	27077
29/num			-0.028115036	1	20852
2919/num			9.426245	1	2
3-4-1-2/noun			8.797636	1	3
3-jarig/adj			5.458905	1	90
3.330/num			7.188198	1	15
3/num	-0.65915823	1.0	-0.87352556	2	96814
30/num			-1.0510849	1	57761
300/num			0.79354864	2	18263
32/num			-0.049422123	1	21246
33x11/noun			7.7799926	1	9
35/num			-0.49373755	1	33039
38-jarige/adj			2.1123993	1	2494
38/num	1.1685753	1.0	0.264461	1	15538
39,95/num			4.953178	1	148
3D/noun			3.3238256	1	728
3SA/noun	4.6546984	1.0	3.7417085	1	473
3d-actieavontuur/noun	10.812206	1.0	9.896248	1	1
4.04,890/num			9.896248	1	1
4/noun			-0.012642332	1	20560
4/num			-0.7256669	2	83383
40-jarige/adj			2.3312838	1	1995
40/num	0.892569	2.0	-0.013083594	2	40859
42-jarige/adj			3.1079805	2	1848
42/num			0.3179126	1	14677
49/num			0.69783354	1	10068
5-1/num			3.2057476	2	1631
5-4/noun	4.86189	2.0	3.9554849	2	772
5/num			-1.3778445	1	80145
52-jarige/adj	3.6547632	1.0	2.754528	1	1299
52.19-14/noun			8.797636	1	3
52/num			0.541578	1	11745
53.14-9/noun			9.203101	1	2
53ste/num			3.915339	1	406
55-46/noun			7.816807	1	8
57/num	1.6570356	1.0	0.7522933	1	9524
6-1/noun			1.5478287	1	4278
6-3/noun			1.616906	1	4021
6./num			0.17715526	1	16672
6/noun	0.92832893	1.0	0.026216507	1	19732
63/num			0.86367166	1	8495
69,5/num			6.3183002	1	36
7-5/noun			2.1800992	1	2286
7./tag	5.7153935	1.0	4.8009653	1	164
7/num	-0.08499781	1.0	-0.9924068	1	54496
700/num			1.0625958	1	7005
74/num	1.9629617	1.0	1.0572106	1	6998
747/name	3.629095	1.0	2.745429	1	1337
8/noun	0.89389825	1.0	1.3773339	4	20423
9./num			0.38209152	1	13584
9/num	0.048649605	1.0	-0.1638724	2	47693
:/punct	-0.34236258	31.0	-0.35060927	76	2182842
;/punct	-0.72137034	7.0	-1.1821958	11	715025
?/punct	-0.23533386	13.0	-0.12523037	36	826450
AAN/name			3.046069	1	1094
ABN/name			0.39994714	1	13732
AEX-index/noun			1.470151	1	4663
AFC/name			2.587404	1	1547
AI/name			4.168912	1	312
AM/name	3.6693792	1.0	2.7977898	1	1309
AMRO/name			4.9278245	1	157
AP/name			0.8080697	1	11649
ATV/name			3.549472	1	595
Aalst/name			0.44375992	2	26544
Aalsterse/adj			2.1389189	1	2397
Abe/name			3.0131955	1	996
About/name			3.2923043	1	749
Ad/name			1.9422709	2	5850
Adam/name			1.5497128	1	4284
Adolf/name			2.1860428	1	2270
Adriaanse/name			1.0558634	1	7021
Adrie/name			3.6105294	1	549
Advisors/name			5.8943844	1	57
Advocaat/name			1.0720776	1	7017
Aelvoet/name			1.701784	1	3724
Afghanistan/name	1.9211938	3.0	1.3047223	4	21966
Afrika/name	0.8739313	1.0	0.66056657	2	20848
Afrikaan/noun			2.31832	2	3963
Agalev/name	1.0000124	1.0	0.09495663	1	18542
Agoos/name			6.503419	1	32
Ahold/name			0.7200231	1	9948
Aimé/name	2.6426933	1.0	1.7403117	1	3581
Airlines/name			1.292006	1	5654
Ajax/name	1.7007589	5.0	1.4888798	10	45888
Akihito/name			4.240781	1	293
Alain/name			0.5951488	1	11202
Alan/name			1.2659048	1	5724
Alaska/name	3.4275963	1.0	2.520679	1	1620
Alastair/name	5.1689706	1.0	4.2637825	1	284
Albanees/noun	1.7675225	1.0	2.2469187	4	8531
Albert/name			-0.12971811	1	23148
Alexander/name	1.6658317	1.0	1.4525561	2	9460
Alfons/name			2.0754874	1	2548
Algemeen/name			1.1369561	1	6595
Ali/name			0.6233274	1	10850
Alie/na(c)tion/name			8.5099535	1	4
Alie/na/name			9.203101	1	2
Alisic/name			4.6606045	1	190
Alkmaars/adj	4.331204	1.0	3.4265327	1	660
Alley/name	5.2602167	1.0	4.347172	1	259
Alpen/name			1.8807887	1	3086
Als/UNKNOWN			6.760754	1	23
Amazonegebied/name			4.1932993	1	303
Ambachtenlaan/noun			5.5894837	1	75
Amerika/name	0.7772551	2.0	-0.13098027	2	45923
Amerikaan/noun	0.58016205	2.0	0.7708004	6	56013
Amerikaans/adj	-0.13900219	4.0	-0.029938951	11	231449
Amman/name			3.207582	1	819
Amsterdam/name	0.031041032	3.0	-0.02116807	7	146502
Amsterdams/adj	0.709794	2.0	0.7286816	5	49844
Anderlecht/name	0.9853538	2.0	0.085532576	2	37583
Anderson/name			1.9619137	1	2840
Andorra/name			2.6130402	1	1491
Andrélon/noun			8.28681	1	5
Angeles/name			0.77050203	1	9344
Anne/name			0.64932513	1	10590
